Index,Country Code,Series Code,Year,Value
473,MDG,SH.HIV.INCD,2021,7200.0
474,MWI,SH.HIV.INCD,2021,15000.0
475,MYS,SH.HIV.INCD,2021,3000.0
476,MDV,SH.HIV.INCD,2021,100.0
477,MLI,SH.HIV.INCD,2021,4200.0
478,MLT,SH.HIV.INCD,2021,100.0
479,MRT,SH.HIV.INCD,2021,500.0
480,MEX,SH.HIV.INCD,2021,19000.0
481,MDA,SH.HIV.INCD,2021,1000.0
482,MNG,SH.HIV.INCD,2021,100.0
483,MNE,SH.HIV.INCD,2021,100.0
484,MAR,SH.HIV.INCD,2021,1000.0
485,MOZ,SH.HIV.INCD,2021,93000.0
486,MMR,SH.HIV.INCD,2021,9700.0
487,NAM,SH.HIV.INCD,2021,5500.0
488,NPL,SH.HIV.INCD,2021,500.0
489,NLD,SH.HIV.INCD,2021,200.0
490,NZL,SH.HIV.INCD,2021,100.0
491,NIC,SH.HIV.INCD,2021,1000.0
492,NER,SH.HIV.INCD,2021,1000.0
493,MKD,SH.HIV.INCD,2021,100.0
494,OMN,SH.HIV.INCD,2021,200.0
495,PAN,SH.HIV.INCD,2021,1300.0
496,PNG,SH.HIV.INCD,2021,4900.0
497,PER,SH.HIV.INCD,2021,5400.0
498,PHL,SH.HIV.INCD,2021,21000.0
499,POL,SH.HIV.INCD,2021,1200.0
500,PRT,SH.HIV.INCD,2021,1000.0
501,QAT,SH.HIV.INCD,2021,100.0
502,ROU,SH.HIV.INCD,2021,1000.0
503,RWA,SH.HIV.INCD,2021,2800.0
504,STP,SH.HIV.INCD,2021,100.0
505,SAU,SH.HIV.INCD,2021,1000.0
506,SEN,SH.HIV.INCD,2021,1100.0
507,SRB,SH.HIV.INCD,2021,200.0
508,SLE,SH.HIV.INCD,2021,2900.0
509,SVK,SH.HIV.INCD,2021,100.0
510,ZAF,SH.HIV.INCD,2021,150000.0
511,SSD,SH.HIV.INCD,2021,8800.0
512,LKA,SH.HIV.INCD,2021,200.0
513,KNA,SH.HIV.INCD,2021,100.0
514,SDN,SH.HIV.INCD,2021,2900.0
515,SUR,SH.HIV.INCD,2021,500.0
516,CHE,SH.HIV.INCD,2021,500.0
517,SYR,SH.HIV.INCD,2021,100.0
518,TJK,SH.HIV.INCD,2021,1000.0
519,TZA,SH.HIV.INCD,2021,29000.0
520,THA,SH.HIV.INCD,2021,9300.0
521,TLS,SH.HIV.INCD,2021,100.0
522,TGO,SH.HIV.INCD,2021,1800.0
523,UGA,SH.HIV.INCD,2021,45000.0
524,USA,SH.HIV.INCD,2021,27000.0
525,URY,SH.HIV.INCD,2021,1000.0
526,VNM,SH.HIV.INCD,2021,6000.0
527,YEM,SH.HIV.INCD,2021,1000.0
528,ZMB,SH.HIV.INCD,2021,32000.0
529,ZWE,SH.HIV.INCD,2021,13000.0
530,WLD,SH.HIV.INCD,2021,1100000.0
531,AFG,SP.POP.DPND,2021,86.08346818042764
532,ALB,SP.POP.DPND,2021,48.441574280023
533,DZA,SP.POP.DPND,2021,58.55634731418129
534,ASM,SP.POP.DPND,2021,55.17937078368325
535,AND,SP.POP.DPND,2021,38.195926285160034
536,AGO,SP.POP.DPND,2021,91.03639831047853
