Index,Country Code,Series Code,Year,Value
292,ARG,FX.OWN.TOTL.MA.ZS,2021,69.56
293,ARM,FX.OWN.TOTL.MA.ZS,2021,59.38
294,AUS,FX.OWN.TOTL.MA.ZS,2021,98.59
295,AUT,FX.OWN.TOTL.MA.ZS,2021,99.9
296,BGD,FX.OWN.TOTL.MA.ZS,2021,62.86
297,BEL,FX.OWN.TOTL.MA.ZS,2021,99.37
298,BEN,FX.OWN.TOTL.MA.ZS,2021,58.17
299,BOL,FX.OWN.TOTL.MA.ZS,2021,74.04
300,BIH,FX.OWN.TOTL.MA.ZS,2021,88.71
301,BRA,FX.OWN.TOTL.MA.ZS,2021,87.05
302,BGR,FX.OWN.TOTL.MA.ZS,2021,83.59
303,BFA,FX.OWN.TOTL.MA.ZS,2021,42.35
304,KHM,FX.OWN.TOTL.MA.ZS,2021,34.41
305,CMR,FX.OWN.TOTL.MA.ZS,2021,54.15
306,CAN,FX.OWN.TOTL.MA.ZS,2021,99.77
307,CHL,FX.OWN.TOTL.MA.ZS,2021,87.56
308,CHN,FX.OWN.TOTL.MA.ZS,2021,89.92
309,COL,FX.OWN.TOTL.MA.ZS,2021,63.51
310,COG,FX.OWN.TOTL.MA.ZS,2021,50.61
311,CRI,FX.OWN.TOTL.MA.ZS,2021,76.34
312,CIV,FX.OWN.TOTL.MA.ZS,2021,64.01
313,HRV,FX.OWN.TOTL.MA.ZS,2021,93.93
314,CYP,FX.OWN.TOTL.MA.ZS,2021,93.62
315,CZE,FX.OWN.TOTL.MA.ZS,2021,96.48
316,DNK,FX.OWN.TOTL.MA.ZS,2021,100.0
317,DOM,FX.OWN.TOTL.MA.ZS,2021,53.7
318,ECU,FX.OWN.TOTL.MA.ZS,2021,70.59
319,EGY,FX.OWN.TOTL.MA.ZS,2021,30.57
320,SLV,FX.OWN.TOTL.MA.ZS,2021,44.8
321,EST,FX.OWN.TOTL.MA.ZS,2021,99.12
322,FIN,FX.OWN.TOTL.MA.ZS,2021,100.0
323,FRA,FX.OWN.TOTL.MA.ZS,2021,98.42
324,GAB,FX.OWN.TOTL.MA.ZS,2021,71.47
325,GEO,FX.OWN.TOTL.MA.ZS,2021,70.25
326,DEU,FX.OWN.TOTL.MA.ZS,2021,99.95
327,GHA,FX.OWN.TOTL.MA.ZS,2021,74.18
328,GRC,FX.OWN.TOTL.MA.ZS,2021,96.33
329,GIN,FX.OWN.TOTL.MA.ZS,2021,36.91
330,HND,FX.OWN.TOTL.MA.ZS,2021,48.56
331,HKG,FX.OWN.TOTL.MA.ZS,2021,97.33
332,HUN,FX.OWN.TOTL.MA.ZS,2021,89.73
333,ISL,FX.OWN.TOTL.MA.ZS,2021,100.0
334,IND,FX.OWN.TOTL.MA.ZS,2021,77.51
335,IDN,FX.OWN.TOTL.MA.ZS,2021,51.18
336,IRN,FX.OWN.TOTL.MA.ZS,2021,94.84
337,IRQ,FX.OWN.TOTL.MA.ZS,2021,22.21
338,IRL,FX.OWN.TOTL.MA.ZS,2021,99.8
339,ISR,FX.OWN.TOTL.MA.ZS,2021,93.97
340,ITA,FX.OWN.TOTL.MA.ZS,2021,97.48
341,JAM,FX.OWN.TOTL.MA.ZS,2021,75.11
342,JPN,FX.OWN.TOTL.MA.ZS,2021,98.12
343,JOR,FX.OWN.TOTL.MA.ZS,2021,58.6
344,KAZ,FX.OWN.TOTL.MA.ZS,2021,78.29
345,KEN,FX.OWN.TOTL.MA.ZS,2021,83.24
346,KOR,FX.OWN.TOTL.MA.ZS,2021,98.66
347,XKX,FX.OWN.TOTL.MA.ZS,2021,68.9
348,KGZ,FX.OWN.TOTL.MA.ZS,2021,46.54
349,LAO,FX.OWN.TOTL.MA.ZS,2021,36.75
350,LVA,FX.OWN.TOTL.MA.ZS,2021,95.51
