Index,Country Code,Series Code,Year,Value
457,GAB,SG.DMK.ALLD.FN.ZS,2021,61.6
458,IND,SG.DMK.ALLD.FN.ZS,2021,73.3
459,MDG,SG.DMK.ALLD.FN.ZS,2021,74.9
460,MRT,SG.DMK.ALLD.FN.ZS,2021,55.1
461,BFA,SG.VAW.REAS.ZS,2021,44.1
462,CIV,SG.VAW.REAS.ZS,2021,25.8
463,GAB,SG.VAW.REAS.ZS,2021,29.3
464,IND,SG.VAW.REAS.ZS,2021,44.4
465,MDG,SG.VAW.REAS.ZS,2021,40.6
466,MRT,SG.VAW.REAS.ZS,2021,27.1
467,BFA,SG.VAW.ARGU.ZS,2021,33.2
468,CIV,SG.VAW.ARGU.ZS,2021,19.5
469,GAB,SG.VAW.ARGU.ZS,2021,16.3
470,IND,SG.VAW.ARGU.ZS,2021,20.6
471,MDG,SG.VAW.ARGU.ZS,2021,6.3
472,MRT,SG.VAW.ARGU.ZS,2021,16.2
473,BFA,SG.VAW.BURN.ZS,2021,10.4
474,CIV,SG.VAW.BURN.ZS,2021,7.0
475,GAB,SG.VAW.BURN.ZS,2021,3.2
476,IND,SG.VAW.BURN.ZS,2021,13.4
477,MDG,SG.VAW.BURN.ZS,2021,8.8
478,MRT,SG.VAW.BURN.ZS,2021,7.0
479,BFA,SG.VAW.GOES.ZS,2021,27.4
480,CIV,SG.VAW.GOES.ZS,2021,12.4
481,GAB,SG.VAW.GOES.ZS,2021,7.7
482,IND,SG.VAW.GOES.ZS,2021,20.9
483,MDG,SG.VAW.GOES.ZS,2021,22.1
484,MRT,SG.VAW.GOES.ZS,2021,16.7
485,BFA,SG.VAW.NEGL.ZS,2021,28.1
486,CIV,SG.VAW.NEGL.ZS,2021,13.9
487,GAB,SG.VAW.NEGL.ZS,2021,22.9
488,IND,SG.VAW.NEGL.ZS,2021,35.9
489,MDG,SG.VAW.NEGL.ZS,2021,35.1
490,MRT,SG.VAW.NEGL.ZS,2021,16.3
491,BFA,SG.VAW.REFU.ZS,2021,23.5
492,CIV,SG.VAW.REFU.ZS,2021,12.1
493,GAB,SG.VAW.REFU.ZS,2021,4.9
494,IND,SG.VAW.REFU.ZS,2021,8.4
