CountryShortName,Year,IndicatorName,Value
Honduras,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",270830642.449718
Honduras,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",648576284.485204
Honduras,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",4463471197.80525
Honduras,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",4799837351.28518
Honduras,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",4399210999.99974
Honduras,2021.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",6120783317.48347
Honduras,2022.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",6614844261.07908
Honduras,2023.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",6034312306.77653
Honduras,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Honduras,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Honduras,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Honduras,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Honduras,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Honduras,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Honduras,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",445602749.162018
Honduras,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",425877027.134921
Honduras,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",605360608.849203
Honduras,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",7416734513.9076
Honduras,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",7623133992.70885
Honduras,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",7864102510.4131
Honduras,2021.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",7880220816.13713
Honduras,2022.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",8049793322.53883
Honduras,2023.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",8478354018.32538
Honduras,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
Honduras,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
Honduras,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
Honduras,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",0.0
Honduras,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",0.0
Honduras,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",0.0
Honduras,2023.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",0.0
Honduras,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",0.0
Honduras,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",0.0
Honduras,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",0.0
Honduras,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",993498557.45177
Honduras,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",696707669.584638
Honduras,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",1253936893.33441
Honduras,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",11880205711.7129
Honduras,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",12422971343.994
Honduras,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",12263313510.4128
Honduras,2021.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",12873704269.1646
Honduras,2022.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",13119679013.5787
Honduras,2023.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",13517250403.7472
Honduras,2021.0,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",3765078406.98328
Honduras,2022.0,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",2897012617.75728
Honduras,2023.0,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",3019078602.27259
Honduras,2021.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",1109416311.38847
Honduras,2022.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",1544176267.34419
Honduras,2023.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",986525022.291583
Honduras,2021.0,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Honduras,2022.0,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Honduras,2023.0,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Honduras,2021.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",17883553.0675103
Honduras,2022.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",782302.695058802
Honduras,2023.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",8890899.06307476
Honduras,2021.0,"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",0.0
Honduras,2022.0,"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",0.0
Honduras,2023.0,"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",0.0
Honduras,2021.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",4892378271.43924
Honduras,2022.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",4441971187.79653
Honduras,2023.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",4014494523.62725
Indonesia,2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",626060463700.983
Indonesia,2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",670408812766.626
Indonesia,2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",750371382498.113
Indonesia,2021.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",260412174342.421
Indonesia,2022.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",263225862712.661
Indonesia,2023.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",273902007470.974
Indonesia,2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",635348028998.577
Indonesia,2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",661106914517.347
Indonesia,2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",730374118162.848
Indonesia,2021.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",895760205539.401
Indonesia,2022.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",924332777230.008
Indonesia,2023.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",1004276125637.62
Indonesia,2021.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",269699739640.015
Indonesia,2022.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",253923964463.381
Indonesia,2023.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",253904743135.709
Indonesia,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",2332684116.18896
Indonesia,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",6239964416.09996
Indonesia,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",1139604994.34867
Indonesia,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",1576837557.27608
Indonesia,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",3293575391.19645
Indonesia,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",1354625162.1775
Indonesia,2021.0,"Gross PSD, Total, All maturities, Currency and deposits, Nominal Value, US$",285635069122.127
Indonesia,2022.0,"Gross PSD, Total, All maturities, Currency and deposits, Nominal Value, US$",293055272338.477
Indonesia,2023.0,"Gross PSD, Total, All maturities, Currency and deposits, Nominal Value, US$",336121207404.427
Indonesia,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",29199353754.8481
Indonesia,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",26573389261.1155
Indonesia,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",40088734212.888
Indonesia,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",415573666279.045
Indonesia,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",442629789584.94
Indonesia,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",456259966165.29
Indonesia,2021.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",453786238448.955
Indonesia,2022.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",475927856371.463
Indonesia,2023.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",510088453002.846
Indonesia,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Indonesia,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Indonesia,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Indonesia,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Indonesia,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Indonesia,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Indonesia,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",13292064012.1994
Indonesia,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",12680721008.6295
Indonesia,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",12288980094.5301
Indonesia,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",87422482644.7527
Indonesia,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",87915970280.2502
Indonesia,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",89252676113.1287
Indonesia,2021.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",138636144173.361
Indonesia,2022.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",135375631179.371
Indonesia,2023.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",137706904481.328
Indonesia,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",4385.34158139416
Indonesia,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
Indonesia,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
